;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
28;1,53e-09;1,2e-08;1,21e-09;-4,45e-11;6,47e-11;-1,56e-10;-1,08e-10;-2,26e-10;-1,29e-10;-2,01e-11;-4,35e-11;4,33e-08;2,85e-09;2,08e-07;5,84e-09;6,41e-08;6,89e-09;2,48e-08;2,24e-09;7,95e-09;8,03e-10;3,88e-09;5,94e-10;-7,64e-11;-1,08e-10;2,01e-11;7,41e-09;2,77e-06;1,98e-08;2,53e-09;6,46e-10;1,44e-08;1,51e-09;1,38e-10;-8,48e-11;3,96e-10;-1,89e-10;-6,36e-12;4,93e-10;1,4e-07;4,9e-09;3,78e-10;4,02e-09;7,1e-07;8,15e-09;2,62e-09;5,73e-10;1,76e-10;4,45e-11;4,45e-11;-1,53e-10;-1,83e-10;-4,35e-11;-2,12e-12;8,38e-11;-1,71e-10;-6,15e-11;-7,42e-11;-1,19e-10;-3,18e-10;-3,13e-10;-1,34e-10;-1,99e-10;-4,67e-11;-1,01e-10
29;1,47e-09;1,2e-08;8,45e-10;-1,42e-10;-2,26e-10;-1,33e-10;-2,59e-10;-1,44e-10;-2,67e-10;-6,89e-11;-2,31e-10;4,27e-08;2,8e-09;2,1e-07;5,7e-09;6,37e-08;6,67e-09;2,41e-08;2,17e-09;7,82e-09;7,07e-10;3,84e-09;3,68e-10;-2,85e-10;-3,16e-10;-1,64e-10;6,23e-09;2,78e-06;1,98e-08;2,49e-09;7,16e-10;1,43e-08;1,41e-09;6,57e-11;6,79e-11;3,09e-10;-6,68e-11;-1,13e-10;5,42e-10;1,4e-07;4,87e-09;2,6e-10;3,85e-09;7,1e-07;8,32e-09;2,92e-09;5,97e-10;6,15e-11;-7e-11;-2,65e-11;-1,53e-10;-2,67e-10;-1,96e-10;1,38e-11;-1,71e-10;-1,53e-10;-2,01e-10;-1,79e-10;-1,43e-10;-1,66e-10;2,86e-11;-1,12e-10;-9,54e-11;-1,58e-10;-1,21e-10
30;1,37e-09;1,21e-08;1,42e-09;-3,92e-11;-1,1e-10;-3,61e-11;-2e-10;-2,01e-10;-9,86e-11;2,86e-11;-2,44e-10;4,35e-08;2,67e-09;2,07e-07;5,53e-09;6,48e-08;6,79e-09;2,47e-08;1,92e-09;7,86e-09;8,4e-10;3,7e-09;7,64e-11;-2,55e-11;-2,33e-10;-5,51e-11;7,35e-09;2,77e-06;1,97e-08;2,7e-09;5,29e-10;1,42e-08;1,47e-09;8,06e-11;-1,64e-10;1,34e-10;-1,48e-10;-4,77e-11;5,5e-10;1,41e-07;4,94e-09;1,58e-10;3,84e-09;7,24e-07;8,5e-09;2,69e-09;3,75e-10;4,98e-11;-5,62e-11;-1,83e-10;-1,52e-10;-2,27e-10;-2,65e-11;-2,91e-10;-2,2e-10;-2,55e-10;-5,2e-11;-2,74e-10;-1,82e-10;-2,87e-10;-6,57e-11;-1,15e-10;-7,32e-11;-3e-10;-2,21e-10
31;1,53e-09;1,15e-08;7,9e-10;-2,21e-10;-3,37e-10;-4,2e-10;-2,9e-10;-4,33e-10;-3e-10;-3,84e-10;-2,84e-10;4,28e-08;2,32e-09;2,07e-07;5,15e-09;6,36e-08;6,9e-09;2,39e-08;1,99e-09;7,67e-09;5,65e-10;3,44e-09;3,65e-10;-3,67e-10;-2,47e-10;-2,64e-10;7,35e-09;2,76e-06;2e-08;2,15e-09;4,57e-10;1,4e-08;1,19e-09;-7,42e-12;-5,3e-11;1,17e-11;-2,79e-10;-2,87e-10;4,67e-10;1,41e-07;4,66e-09;2,23e-11;3,97e-09;7,16e-07;8,46e-09;2,99e-09;4,36e-10;6,89e-11;-8,17e-11;-2,86e-10;-2,77e-10;-2,24e-10;-2,85e-10;-1,21e-10;-4,63e-10;-2,29e-10;-3,4e-10;-4,06e-10;-3,43e-10;-5,67e-10;-3,51e-10;-3,34e-10;-2,87e-10;-2,76e-10;-3,81e-10
32;1,34e-09;1,21e-08;1,06e-09;-9,86e-11;-6,79e-11;-2,15e-10;-1,54e-10;-1,06e-12;-1,06e-11;-4,98e-11;-1,85e-10;4,36e-08;2,72e-09;2,07e-07;5,34e-09;6,5e-08;6,65e-09;2,45e-08;1,98e-09;7,97e-09;9,96e-10;3,87e-09;3,86e-10;-1,12e-10;-1,31e-10;2,12e-11;7,01e-09;2,79e-06;1,97e-08;2,49e-09;5,87e-10;1,44e-08;1,49e-09;5,41e-11;-1,93e-10;3,15e-10;-2,03e-10;-1,21e-10;6,09e-10;1,4e-07;4,76e-09;4,21e-10;4,14e-09;7,17e-07;8,64e-09;2,99e-09;6,07e-10;2,23e-11;2,16e-10;-2,86e-11;1,91e-11;-6,57e-11;4,67e-11;-1,54e-10;-1,13e-10;-1,93e-10;-1,3e-10;-1,76e-10;5,09e-11;-5,62e-11;-9,12e-11;-1,39e-10;-7,53e-11;-5,3e-11;1,18e-10
33;1,38e-09;1,15e-08;1,02e-09;2,12e-11;-1,82e-10;-7,74e-11;-6,04e-11;-2,17e-10;-2,41e-10;-8,59e-11;-2,07e-10;4,3e-08;2,32e-09;2,09e-07;5,7e-09;6,36e-08;6,8e-09;2,38e-08;2,13e-09;8,06e-09;6,22e-10;3,7e-09;2,77e-10;-3,54e-10;-3,47e-10;-2,29e-10;7,02e-09;2,76e-06;1,94e-08;2,35e-09;5,16e-10;1,4e-08;9,9e-10;1,21e-10;-1,07e-10;3,54e-10;4,24e-12;-5,2e-11;4,96e-10;1,41e-07;4,76e-09;1,22e-10;4,02e-09;7,11e-07;8,28e-09;2,8e-09;8,25e-10;6,04e-11;-8,27e-11;-1,98e-10;-1,98e-10;-2,79e-10;-1,82e-10;-1,05e-10;-1,7e-11;-2,23e-10;-2,22e-10;-5,09e-11;-9,33e-11;-2,28e-10;-1,43e-10;-1,2e-10;-1,24e-10;-9,86e-11;-1,95e-10
34;8,98e-10;1,19e-08;1,21e-09;-3,47e-10;-2,85e-10;-4,16e-10;-1,18e-10;-3,44e-10;-3,16e-10;-2,07e-10;-4,03e-10;4,28e-08;2,47e-09;2,09e-07;5,72e-09;6,42e-08;6,9e-09;2,38e-08;1,96e-09;7,75e-09;5,83e-10;3,77e-09;2,01e-10;-1,87e-10;-1,76e-10;-1,1e-10;6,94e-09;2,79e-06;1,98e-08;2,59e-09;5,3e-10;1,43e-08;1,36e-09;4,98e-11;-5,83e-11;2,92e-10;-3,08e-10;-1,92e-10;5,15e-10;1,41e-07;4,86e-09;2,28e-10;4,16e-09;7,18e-07;8,23e-09;2,48e-09;5,62e-10;-7,74e-11;-1,43e-10;1,27e-11;-3,92e-11;-5,09e-11;-1,34e-10;-2,59e-10;-1,64e-10;-2,96e-10;-1,95e-10;-2,09e-10;-3,23e-10;-1,58e-10;-2,5e-10;-2,07e-10;-2,26e-10;-2,06e-10;-2,65e-10
35;1,32e-09;1,16e-08;7,49e-10;-9,23e-11;-3,92e-11;-3,88e-10;-3,46e-10;-3,72e-10;-2,04e-10;-2,39e-10;-4,64e-10;4,31e-08;2,69e-09;2,07e-07;5,23e-09;6,4e-08;6,86e-09;2,34e-08;1,91e-09;7,99e-09;6,54e-10;3,69e-09;3e-10;-8,91e-11;-2,91e-10;-6,47e-11;6,75e-09;2,75e-06;1,94e-08;2,37e-09;5,11e-10;1,39e-08;1,32e-09;8,48e-12;-1,77e-10;2,09e-10;-4,4e-10;-2,61e-10;4,05e-10;1,4e-07;4,75e-09;1,34e-10;4,17e-09;7,18e-07;8,45e-09;2,82e-09;5,65e-10;-2,14e-10;-2,55e-10;-3,72e-10;-1,82e-10;-3,19e-10;-3,26e-10;-4,23e-10;-3,27e-10;-3,41e-10;-2,87e-10;-4,91e-10;-3,8e-10;-1,98e-10;-2,24e-10;-2,77e-10;-2,49e-10;-2,93e-10;-4,13e-10
36;1,28e-09;1,16e-08;9,44e-10;-4,24e-11;-2,61e-10;-1,8e-11;-3,35e-10;-1,36e-10;-1,75e-10;-2e-10;-1,86e-10;4,36e-08;2,72e-09;2,06e-07;5,74e-09;6,42e-08;6,64e-09;2,35e-08;1,86e-09;7,88e-09;6,03e-10;3,66e-09;2,46e-10;-3,1e-10;-1,08e-10;-1,23e-10;6,81e-09;2,75e-06;1,95e-08;2,63e-09;5,17e-10;1,42e-08;1,55e-09;-2,4e-10;-4,56e-11;1,89e-10;-3,08e-11;-1,06e-12;3,65e-10;1,41e-07;4,91e-09;1,91e-10;3,9e-09;7,2e-07;8,49e-09;2,74e-09;4,05e-10;-6,36e-11;8,17e-11;-6,15e-11;-2,57e-10;-2,55e-10;-4,17e-10;-2,24e-10;-2,62e-10;-2,98e-10;-2,41e-10;-2,69e-10;-6,89e-11;-2,29e-10;-2,38e-10;-1,68e-10;-3,62e-10;-1,04e-10;-1,71e-10
37;1,2e-09;1,14e-08;1,23e-09;-1,51e-10;-1,11e-10;-2,3e-10;-2,95e-10;-2,05e-10;-1,68e-10;-2,87e-10;-3,76e-10;4,34e-08;2,57e-09;2,06e-07;5,42e-09;6,38e-08;6,56e-09;2,36e-08;1,93e-09;7,77e-09;6,68e-10;3,87e-09;3,9e-10;-1,44e-10;-1,97e-10;-6,68e-11;6,79e-09;2,77e-06;1,94e-08;2,49e-09;4,77e-10;1,44e-08;1,57e-09;-1,17e-10;-2,55e-10;1,95e-10;-1,38e-11;-4,31e-10;2,69e-10;1,4e-07;4,92e-09;1,42e-10;3,88e-09;7,13e-07;8,16e-09;2,71e-09;2,33e-10;4,24e-11;-2,52e-10;-2,2e-10;-1,6e-10;-2,75e-10;-1,21e-10;-2,59e-10;-3,33e-10;-2,45e-10;-2,77e-10;-2,76e-10;-2,51e-10;-3,94e-10;-2,8e-10;-2,21e-10;-1,93e-10;-2,1e-10;-1,12e-10
38;1,01e-09;1,13e-08;1,22e-09;3,71e-11;-2,14e-10;-1,46e-10;-1,66e-10;-2,07e-10;-2,85e-10;-4,13e-10;-2,91e-10;4,28e-08;2,39e-09;2,09e-07;5,4e-09;6,39e-08;6,45e-09;2,33e-08;2e-09;7,94e-09;6,13e-10;3,74e-09;4,24e-10;-1,61e-10;-6,36e-12;5,2e-11;7,35e-09;2,77e-06;1,97e-08;2,6e-09;5,62e-10;1,41e-08;1,43e-09;9,76e-11;1,82e-10;1,92e-10;-7,64e-11;-1,38e-11;6,95e-10;1,41e-07;4,97e-09;4,4e-10;4,09e-09;7,16e-07;8,13e-09;2,43e-09;6,01e-10;1,41e-10;4,24e-12;-9,54e-11;-4,88e-11;-1,73e-10;-1,61e-10;-2,46e-10;-1,52e-10;-2,46e-10;-1,51e-10;-2,88e-10;-2,16e-10;-2,45e-10;-1,09e-10;-1,52e-10;-2e-10;-2,53e-10;-1,38e-10
39;1,06e-09;1,13e-08;1,03e-09;-1,46e-10;-1,26e-10;-1,69e-10;-3,37e-10;-5,41e-11;-2,76e-10;-8,7e-11;-3,78e-10;4,39e-08;2,8e-09;2,08e-07;5,42e-09;6,5e-08;6,69e-09;2,36e-08;2,02e-09;8,05e-09;1,07e-09;3,82e-09;3,88e-10;-1,93e-10;-1,04e-10;3,92e-11;6,99e-09;2,77e-06;1,93e-08;2,68e-09;4,64e-10;1,4e-08;1,44e-09;7,1e-11;-2,31e-10;1,7e-10;-1,4e-10;-1,72e-10;4,58e-10;1,42e-07;4,84e-09;1,73e-10;3,66e-09;7,1e-07;8,47e-09;2,8e-09;6,08e-10;-2,33e-11;-1,39e-10;-1,53e-10;-1,42e-10;-2,13e-10;-2,01e-11;-1,87e-10;-2,78e-10;-2,3e-10;-2,13e-10;-2,23e-10;-2,79e-10;-3,71e-10;-3,53e-10;-1,99e-10;-2,8e-10;-3,05e-10;-1,92e-10
40;1,24e-09;1,12e-08;1,05e-09;-4,77e-11;-2,87e-10;-8,7e-11;-1,74e-10;-3,21e-10;-3,16e-10;-3,44e-10;-6,79e-11;4,32e-08;2,65e-09;2,06e-07;5,63e-09;6,39e-08;6,66e-09;2,33e-08;1,69e-09;7,43e-09;7,36e-10;3,57e-09;2,13e-10;-3,09e-10;-9,23e-11;-1,2e-10;6,8e-09;2,78e-06;1,94e-08;2,39e-09;4,32e-10;1,36e-08;1,54e-09;-1,17e-11;-1,19e-10;1,21e-10;-1,34e-10;-1,82e-10;3,62e-10;1,4e-07;4,85e-09;3,43e-10;3,45e-09;7,18e-07;8,69e-09;2,66e-09;5,05e-10;2e-10;-1,5e-10;-1,1e-10;-2,01e-10;-2,34e-10;-2,05e-10;-7e-11;-4,24e-11;-3,02e-10;-2,09e-10;-2,83e-10;-1,35e-10;-2,82e-10;4,24e-12;-2,12e-10;-1,46e-10;-1,93e-10;-1,7e-10
41;1,56e-09;1,16e-08;9,2e-10;-1,23e-10;-6,89e-11;-6,79e-11;-2,77e-10;-1,77e-10;-2,07e-10;-2,26e-10;-2,75e-10;4,35e-08;2,7e-09;2,05e-07;5,54e-09;6,4e-08;6,68e-09;2,32e-08;1,78e-09;7,97e-09;7,26e-10;3,51e-09;4,46e-10;-2,55e-10;-2,5e-10;-1,01e-10;6,62e-09;2,77e-06;1,98e-08;2,46e-09;4,37e-10;1,4e-08;1,21e-09;-3,08e-11;-3,63e-10;1,75e-10;-2,49e-10;-2,38e-10;3,13e-10;1,39e-07;4,76e-09;1,18e-10;3,98e-09;7,15e-07;8,24e-09;2,69e-09;4,68e-10;-1,24e-10;-8,7e-11;-2,14e-10;-3,9e-10;-3,97e-10;-4,98e-10;-2,43e-10;-4,15e-10;-2,08e-10;-2,17e-10;-3,61e-10;-1,46e-10;-3,93e-10;-3,75e-10;-4,45e-11;-5,29e-10;-2,09e-10;-3,93e-10
42;1,18e-09;1,11e-08;1,38e-09;-5,62e-11;-6,04e-11;-1,57e-10;2,12e-11;-1,5e-10;-1,6e-10;-3,11e-10;-1,18e-10;4,43e-08;2,6e-09;2,08e-07;5,16e-09;6,42e-08;6,73e-09;2,35e-08;1,86e-09;8,01e-09;7,03e-10;3,72e-09;3,51e-10;-6,47e-11;-2,64e-10;5,73e-11;7,08e-09;2,8e-06;1,95e-08;2,49e-09;5,48e-10;1,39e-08;1,62e-09;3,92e-11;-5,94e-11;3,15e-10;-8,7e-11;-1,5e-10;5,01e-10;1,4e-07;4,99e-09;2,77e-10;3,56e-09;7,17e-07;8,55e-09;2,68e-09;6,73e-10;3,18e-11;3,08e-11;-1,41e-10;-1,6e-10;-1,89e-10;-9,86e-11;-8,48e-11;-3,84e-10;-2,17e-10;-1,93e-10;-2,95e-10;-1,74e-10;-4,1e-10;-2,74e-10;-3,47e-10;-2,42e-10;-2,18e-10;-2,93e-10
43;1,19e-09;1,11e-08;1e-09;-2,7e-10;-2,86e-10;-3,33e-10;-4,5e-10;-3,87e-10;-3,57e-10;-3,93e-10;-4,19e-10;4,3e-08;2,53e-09;2,09e-07;5,57e-09;6,31e-08;6,37e-09;2,3e-08;1,92e-09;7,44e-09;5,41e-10;3,66e-09;3,65e-10;-3,76e-10;-3,4e-10;-3,51e-10;6,87e-09;2,75e-06;1,95e-08;2,03e-09;1,94e-10;1,4e-08;1,29e-09;-9,01e-11;-2,1e-10;1,33e-10;-2,11e-10;-1,68e-10;7,48e-10;1,42e-07;4,83e-09;2,01e-10;4e-09;7,19e-07;8,35e-09;2,5e-09;6,25e-10;5,51e-11;-1,29e-10;2,01e-11;-2,46e-10;-2,95e-10;-2,3e-10;-1,53e-10;-3,71e-10;-2,6e-10;-7,74e-11;-2,44e-10;-3,03e-10;-2,61e-10;-9,33e-11;-2,86e-10;-1,81e-10;-3,9e-10;-3,03e-10
44;1,2e-09;1,1e-08;8,41e-10;-2,98e-10;-3,2e-10;-4,27e-10;-2,67e-10;-3,85e-10;-5,17e-10;-4,13e-10;-5,21e-10;4,31e-08;2,47e-09;2,08e-07;5,13e-09;6,35e-08;6,36e-09;2,24e-08;1,6e-09;7,82e-09;6,13e-10;3,67e-09;1,04e-10;-2,98e-10;-3,82e-10;-3,27e-10;6,87e-09;2,79e-06;1,94e-08;2,36e-09;3,45e-10;1,39e-08;8,95e-10;-2,13e-10;-2,15e-10;6,15e-11;-2,08e-10;-3,45e-10;2,67e-10;1,4e-07;4,38e-09;1,91e-11;3,57e-09;7,13e-07;7,93e-09;2,59e-09;2,38e-10;-2,06e-10;-4,72e-10;-4,67e-10;-5,02e-10;-5,49e-10;-3,37e-10;-5,05e-10;-4,34e-10;-4,86e-10;-4,52e-10;-4,76e-10;-2,55e-10;-3,98e-10;-3,9e-10;-1,81e-10;-3,03e-10;-3,74e-10;-3,79e-10
45;1,02e-09;1,11e-08;1,04e-09;-3,37e-10;-2,36e-10;-1,78e-10;-3,37e-10;-3,48e-10;-2,43e-10;-2,35e-10;-2,58e-10;4,34e-08;2,43e-09;2,09e-07;5,62e-09;6,43e-08;6,66e-09;2,29e-08;1,81e-09;7,56e-09;5,81e-10;3,8e-09;4,8e-10;-6,79e-11;-1,43e-10;-3,19e-10;6,75e-09;2,76e-06;1,97e-08;2,38e-09;3,94e-10;1,34e-08;1,34e-09;-8,06e-11;-1,42e-10;1,21e-10;-2,49e-10;-2,2e-10;4,88e-10;1,4e-07;4,81e-09;2,46e-10;3,96e-09;7,13e-07;8,36e-09;2,59e-09;2,46e-10;-1,59e-11;-1,28e-10;-2,48e-10;-3,02e-10;-2,94e-10;-1,52e-10;-2,31e-10;-2,95e-10;-2,99e-10;-3,52e-10;-3,49e-10;-3,2e-10;-3,99e-10;-2,98e-10;-2,28e-10;-2,9e-10;-3,73e-10;-2,26e-10
46;1,17e-09;1,11e-08;9,68e-10;-1,66e-10;-1,42e-10;-2,7e-10;-1,86e-10;-2,41e-10;-2,5e-10;-2,4e-10;-2,57e-10;4,32e-08;2,5e-09;2,05e-07;5,42e-09;6,34e-08;6,37e-09;2,31e-08;1,8e-09;7,85e-09;6,57e-10;3,67e-09;3,8e-10;-2,7e-10;-6,68e-11;-1,2e-10;7,73e-09;2,75e-06;1,94e-08;2,7e-09;6,1e-10;1,35e-08;1,52e-09;-1,18e-10;-1,59e-10;1,96e-10;-2,4e-10;-5,62e-11;4,66e-10;1,41e-07;5,11e-09;2,61e-10;4,09e-09;7,2e-07;8,36e-09;2,48e-09;4,42e-10;2,65e-11;-1,55e-10;-1,89e-10;-2,41e-10;-9,86e-11;-1,73e-10;-3,02e-10;-2,2e-10;-2,82e-10;-1,18e-10;-2,83e-10;-2,07e-10;-1,15e-10;-3e-10;-3,68e-10;-4,31e-10;-3,37e-10;-2,29e-10
47;1,05e-09;1,06e-08;9,33e-10;-1,16e-10;-2,9e-10;-2,28e-10;-2,71e-10;-3,12e-10;-2,81e-10;-1,38e-10;-1,69e-10;4,39e-08;2,86e-09;2,09e-07;5,58e-09;6,51e-08;6,22e-09;2,28e-08;1,9e-09;6,75e-09;7,4e-10;3,86e-09;4,98e-11;-3,5e-11;-2,33e-10;-7,85e-11;7,1e-09;2,8e-06;1,94e-08;2,41e-09;5,26e-10;1,31e-08;1,51e-09;3,61e-11;-1,13e-10;3,38e-10;-5,94e-11;-1,5e-10;3,57e-10;1,2e-07;4,94e-09;3,88e-10;3,74e-09;7,21e-07;8,61e-09;2,8e-09;4,96e-10;1,63e-10;2,1e-10;-4,24e-11;-2,18e-10;-1,13e-10;8,48e-12;-1,1e-10;-1,94e-10;-2,48e-10;-3,65e-10;-3,09e-10;-3,13e-10;-2,93e-10;-2,87e-10;-2,51e-10;-3,08e-10;-2,44e-10;-2,81e-10
48;1,03e-09;1,05e-08;7,27e-10;-2,87e-10;-2,57e-10;-3,32e-10;-3,57e-10;-4,97e-10;-4,6e-10;-2,57e-10;-4,9e-10;4e-08;2,38e-09;2,12e-07;5,43e-09;5,97e-08;6,53e-09;2,21e-08;1,8e-09;7,03e-09;2,38e-10;3,29e-09;2,05e-10;-4,57e-10;-3,08e-10;-1,09e-10;7,04e-09;2,8e-06;1,95e-08;2,55e-09;4,39e-10;1,28e-08;8,85e-10;-1,51e-10;-3,1e-10;1,7e-11;-3,33e-10;-2,17e-10;2,59e-10;1,33e-07;4,49e-09;-1,54e-10;3,26e-09;6,66e-07;7,63e-09;2,27e-09;3,52e-10;-1,58e-10;-3,54e-10;-3,56e-10;-4,23e-10;-4,84e-10;-3,35e-10;-3,45e-10;-4,7e-10;-3,48e-10;-5,75e-10;-4,18e-10;-2,07e-10;-3,97e-10;-3,71e-10;-3,08e-10;-3,64e-10;-3,98e-10;-3,16e-10
49;1,44e-09;1,09e-08;1,43e-09;8,27e-11;-1,8e-11;-1,21e-10;-9,23e-11;-5,62e-11;-2,55e-10;-5,62e-11;-1,86e-10;4,08e-08;2,49e-09;2,1e-07;5,85e-09;6,17e-08;6,69e-09;2,25e-08;2,03e-09;7,85e-09;8,08e-10;3,64e-09;7,01e-10;-1,15e-10;-3,74e-10;2,23e-11;7,16e-09;2,76e-06;1,98e-08;2,5e-09;9,67e-10;1,38e-08;1,58e-09;9,65e-11;-1,18e-10;3,22e-10;-5,3e-12;-2,23e-11;6,31e-10;1,44e-07;4,95e-09;3,92e-10;3,84e-09;6,95e-07;7,86e-09;2,69e-09;4,48e-10;1,07e-10;-2,1e-10;5,62e-11;-2,05e-10;-1,46e-10;-1,56e-10;-1,52e-10;-1,2e-10;-1,64e-10;-2,76e-10;-2,59e-10;-1,8e-11;-1,91e-10;-1,07e-10;5,3e-12;-6,36e-12;-1,65e-10;-9,65e-11
50;1,36e-09;1,11e-08;1,24e-09;-2,33e-11;8,06e-11;-3,92e-11;-1,68e-10;-2,67e-10;-9,44e-11;-1,27e-10;1,03e-10;4,25e-08;2,69e-09;2,09e-07;5,75e-09;6,23e-08;6,48e-09;2,26e-08;2,17e-09;8,31e-09;9,05e-10;3,96e-09;4,68e-10;1,35e-10;-9,12e-11;2,12e-11;7,22e-09;2,75e-06;2e-08;2,44e-09;6,24e-10;1,38e-08;1,73e-09;9,44e-11;1,17e-11;4,57e-10;2,55e-11;6,89e-11;4,69e-10;1,46e-07;5,17e-09;5,04e-10;4,15e-09;7e-07;8,23e-09;2,79e-09;6,73e-10;2,52e-10;4,14e-11;-4,24e-11;-1,13e-10;-1,03e-10;-5,2e-11;1,13e-10;-3,92e-11;-4,98e-11;-3,71e-11;-5,94e-11;-2,12e-11;1,81e-10;7,53e-11;1,8e-11;-8,27e-11;-4,45e-11;-9,33e-11
51;1,1e-09;1,09e-08;1,01e-09;-2,31e-10;-3,35e-10;-2,39e-10;-1,91e-10;-2,31e-10;-3,85e-10;-1,44e-10;-1,88e-10;4,18e-08;2,63e-09;2,06e-07;5,36e-09;6,25e-08;6,38e-09;2,22e-08;1,85e-09;8,09e-09;6,85e-10;3,45e-09;2,23e-10;-9,44e-11;-3,61e-11;-9,12e-11;6,88e-09;2,8e-06;1,97e-08;2,73e-09;2,55e-10;1,36e-08;1,33e-09;1,17e-11;-2,28e-10;9,65e-11;-1,78e-10;-1,57e-10;4,42e-10;1,46e-07;4,87e-09;4,59e-10;3,72e-09;6,97e-07;8,46e-09;2,56e-09;4,69e-10;7,53e-11;-3,39e-11;-6,15e-11;-1,97e-10;-1,76e-10;-2,48e-10;-2,47e-10;-3,15e-10;-9,33e-11;-8,38e-11;-2,66e-10;-2,81e-10;-3,24e-10;-2,5e-10;-2,4e-10;-3,41e-10;-3,1e-10;-2,51e-10
52;1,44e-09;1,11e-08;9e-10;-3,71e-11;-5,09e-11;-1,93e-10;-1,27e-10;-3,2e-10;-3,18e-10;-2,48e-10;-1,23e-10;4,21e-08;2,62e-09;2,07e-07;5,33e-09;6,17e-08;6,5e-09;2,2e-08;1,82e-09;8,36e-09;6,63e-10;3,65e-09;5,8e-10;-1,35e-10;-2,4e-10;-3,39e-11;7,01e-09;2,78e-06;1,94e-08;2,68e-09;3,67e-10;1,34e-08;1,34e-09;5,41e-11;-1,66e-10;1,06e-10;-5,73e-11;-1,13e-10;6,19e-10;1,48e-07;4,74e-09;3,26e-10;3,86e-09;6,94e-07;8,01e-09;2,53e-09;4,86e-10;3,18e-12;-1,91e-11;-1,79e-10;-1,74e-10;-2,41e-10;-1,58e-10;-2,58e-10;-1,5e-10;-1,79e-10;-2,94e-10;-3,04e-10;-2,13e-10;-3,93e-10;-1,45e-10;-1,65e-10;-3,3e-10;-2,51e-10;-3,04e-10
53;1,03e-09;1,08e-08;1,23e-09;-5,62e-11;-1,19e-10;4,14e-11;-2,65e-10;-9,33e-11;-1,73e-10;-1,29e-10;-1,12e-10;4,26e-08;2,89e-09;2,06e-07;5,43e-09;6,3e-08;6,2e-09;2,23e-08;1,75e-09;8,28e-09;8,98e-10;3,43e-09;1,07e-10;7e-11;-4,03e-11;-7,95e-11;6,75e-09;2,76e-06;1,95e-08;2,71e-09;6,15e-10;1,36e-08;1,38e-09;-1,15e-10;-8,91e-11;4,4e-10;-4,35e-11;-7,1e-11;5,76e-10;1,46e-07;4,85e-09;1,75e-10;3,67e-09;6,95e-07;8,06e-09;2,51e-09;5,63e-10;9,01e-11;3,92e-11;5,2e-11;-8,06e-11;-1,44e-10;-1,87e-10;-9,86e-11;-1,09e-10;-1,93e-10;-3,16e-10;-2,09e-10;-3,18e-11;-2,05e-10;-1,54e-10;-2,42e-10;-1,52e-10;-2,4e-10;-1,45e-10
54;1,35e-09;1,06e-08;9,54e-10;-7,85e-11;1,17e-10;-1,19e-10;-2,47e-10;-4,56e-11;-1,66e-10;-1,82e-10;-2,35e-10;4,25e-08;2,66e-09;2,06e-07;5,46e-09;6,29e-08;6,35e-09;2,22e-08;1,46e-09;8,36e-09;9,27e-10;3,56e-09;3,37e-10;-1,4e-10;-2,27e-10;-9,12e-11;7,24e-09;2,79e-06;1,97e-08;2,46e-09;3,71e-10;1,34e-08;1,49e-09;5,73e-11;-5,83e-11;2,41e-10;-1,09e-10;-1,62e-10;3,01e-10;1,46e-07;4,88e-09;1,77e-10;3,79e-09;7,02e-07;8,37e-09;2,33e-09;5,78e-10;-1,38e-10;-3,08e-11;-2,32e-10;-1,63e-10;-2,45e-10;-1,83e-10;-4,24e-10;-1,73e-10;-3,82e-10;-2,33e-10;-1,61e-10;-2,34e-10;-3,32e-10;-2,93e-10;-2,59e-10;-3,22e-10;-2,31e-10;-2,99e-10
55;1,27e-09;1,08e-08;7,78e-10;-1,86e-10;-1,18e-10;-2,35e-10;-2,66e-10;-3,18e-10;-2e-10;-1,76e-10;-1,54e-10;4,25e-08;2,5e-09;2,09e-07;5,56e-09;6,27e-08;6,44e-09;2,17e-08;1,9e-09;8,33e-09;8,98e-10;3,86e-09;2,28e-10;-1,51e-10;-2,25e-10;-4,24e-11;7,07e-09;2,78e-06;1,96e-08;2,78e-09;5,07e-10;1,34e-08;1,18e-09;8,38e-11;-1,62e-10;-1,33e-10;-1,69e-10;-1,5e-10;6,11e-10;1,46e-07;4,53e-09;4,09e-10;3,59e-09;6,95e-07;8,13e-09;2,66e-09;4,27e-10;2,33e-11;-1,52e-10;-3,24e-10;-5,41e-10;-3,13e-10;-3,48e-10;-2,14e-10;-9,76e-11;-2,74e-10;-3,05e-10;-4,11e-10;-2,6e-10;-3,61e-10;-3,81e-10;-2,11e-10;-1,52e-10;-4,1e-10;-2,56e-10
